booking_id,hotel_type,lead_time,room_price,payment_type,customer_type,booking_channel,cancellation_status,cancellation_reason
1296,City,53,4455,Pay at Hotel,Returning,Website,1,Price Issue
1297,Resort,51,4593,Prepaid,New,Website,1,Payment Failure
1298,Resort,23,2555,Prepaid,Returning,App,1,Better Alternative
1299,Resort,28,2377,Prepaid,Returning,App,1,Price Issue
1300,Budget,42,2096,Prepaid,Returning,Website,1,Price Issue
1301,Budget,24,4574,Pay at Hotel,Returning,Agent,1,Price Issue
1302,City,35,3020,Pay at Hotel,New,Agent,1,Change of Plan
1303,City,57,1772,Prepaid,Returning,App,1,Price Issue
1304,Budget,59,1830,Prepaid,New,App,1,Payment Failure
1305,Budget,25,3393,Prepaid,Returning,Website,1,Change of Plan
1306,Budget,37,4792,Pay at Hotel,Returning,Website,1,Price Issue
1307,Resort,0,5413,Pay at Hotel,New,App,1,Payment Failure
1308,Resort,19,1713,Pay at Hotel,Returning,Website,1,Payment Failure
1309,Budget,54,2981,Prepaid,New,App,1,No Show
1310,Resort,27,3997,Pay at Hotel,New,App,1,Payment Failure
1311,Resort,15,2262,Pay at Hotel,Returning,Agent,1,Unknown
1312,City,46,3178,Pay at Hotel,Returning,App,1,Better Alternative
1313,Budget,16,4254,Pay at Hotel,Returning,Website,1,Price Issue
1314,Budget,39,4353,Pay at Hotel,Returning,Agent,1,Price Issue
1315,Resort,27,2107,Prepaid,New,Agent,1,Price Issue
1316,Budget,57,5794,Prepaid,Returning,Website,1,Payment Failure
1317,City,11,5994,Prepaid,Returning,Website,0,Not Cancelled
1318,City,26,1989,Prepaid,Returning,Website,1,Price Issue
1319,City,53,1487,Pay at Hotel,Returning,App,1,Unknown
1320,Budget,52,5461,Prepaid,Returning,Agent,1,Change of Plan
1321,Budget,41,2007,Prepaid,New,App,1,Change of Plan
1322,Budget,58,2694,Prepaid,Returning,App,1,Better Alternative
1323,Budget,46,5722,Pay at Hotel,New,App,1,No Show
1324,Budget,29,2611,Prepaid,Returning,App,1,Better Alternative
1325,City,40,3983,Pay at Hotel,Returning,Agent,1,Price Issue
1326,Resort,33,4597,Pay at Hotel,Returning,Agent,1,Price Issue
1327,City,36,5978,Pay at Hotel,New,App,1,Price Issue
1328,Budget,5,2444,Prepaid,Returning,Website,0,Not Cancelled
1329,City,6,4768,Pay at Hotel,New,Agent,1,Payment Failure
1330,Budget,31,3516,Prepaid,New,App,1,No Show
1331,Budget,31,990,Prepaid,Returning,Website,1,Better Alternative
1332,City,52,2135,Prepaid,New,Website,1,Payment Failure
1333,Budget,24,5603,Pay at Hotel,Returning,App,1,Payment Failure
1334,Resort,32,3906,Pay at Hotel,Returning,Agent,1,Better Alternative
1335,Budget,54,1178,Prepaid,New,Website,1,Payment Failure
1336,Resort,57,5282,Pay at Hotel,Returning,Agent,1,Change of Plan
1337,Resort,6,4629,Pay at Hotel,Returning,Agent,1,Better Alternative
1338,Budget,51,1415,Pay at Hotel,New,Website,1,Better Alternative
1339,City,56,3130,Prepaid,New,App,1,Change of Plan
1340,Resort,11,2554,Pay at Hotel,New,Website,1,No Show
1341,City,15,1263,Pay at Hotel,New,Website,1,No Show
1342,Resort,15,1766,Prepaid,New,Agent,0,Not Cancelled
1343,Budget,42,5067,Pay at Hotel,New,App,1,Payment Failure
1344,Budget,52,3958,Prepaid,Returning,Agent,1,Change of Plan
1345,Resort,35,4424,Pay at Hotel,New,Website,1,Better Alternative
1346,Budget,12,5738,Pay at Hotel,New,App,1,Better Alternative
1347,Resort,6,1489,Pay at Hotel,Returning,App,1,Better Alternative
1348,Budget,35,3422,Pay at Hotel,Returning,App,1,Payment Failure
1349,City,46,3012,Pay at Hotel,New,App,1,Payment Failure
1350,Budget,50,1182,Pay at Hotel,New,App,1,Unknown
1351,City,8,3056,Prepaid,Returning,Website,0,Not Cancelled
1352,Budget,31,4610,Pay at Hotel,New,Website,1,Unknown
1353,City,10,4303,Pay at Hotel,New,Website,1,Unknown
1354,Budget,7,2212,Pay at Hotel,Returning,Agent,1,Payment Failure
1355,City,32,2383,Prepaid,New,App,1,No Show
1356,Resort,22,1171,Prepaid,Returning,App,1,No Show
1357,Resort,24,1410,Prepaid,New,Website,1,Better Alternative
1358,City,55,915,Pay at Hotel,Returning,App,1,Payment Failure
1359,Budget,7,1246,Pay at Hotel,Returning,Agent,1,No Show
1360,City,44,2191,Prepaid,Returning,App,1,Unknown
1361,Budget,21,4124,Prepaid,New,App,1,Change of Plan
1362,Resort,58,2140,Prepaid,Returning,Agent,1,Change of Plan
1363,Budget,3,5310,Pay at Hotel,New,Website,1,Payment Failure
1364,Resort,39,3739,Prepaid,Returning,Website,1,Better Alternative
1365,Budget,2,5943,Pay at Hotel,Returning,App,1,Better Alternative
1366,Budget,28,4499,Pay at Hotel,Returning,Agent,1,No Show
1367,Budget,40,1873,Pay at Hotel,New,Website,1,Payment Failure
1368,City,28,5613,Prepaid,New,Website,1,Change of Plan
1369,City,33,4369,Pay at Hotel,Returning,Website,1,Unknown
1370,Resort,33,3950,Prepaid,New,App,1,No Show
1371,Resort,27,2405,Prepaid,New,Agent,1,Unknown
1372,City,12,5457,Prepaid,New,App,0,Not Cancelled
1373,Resort,14,3094,Prepaid,Returning,Website,0,Not Cancelled
1374,City,59,4462,Pay at Hotel,New,Agent,1,Unknown
1375,Budget,22,5282,Pay at Hotel,Returning,App,1,Payment Failure
1376,Resort,43,5597,Pay at Hotel,Returning,Website,1,Unknown
1377,Resort,25,5868,Pay at Hotel,Returning,Website,1,Unknown
1378,City,3,1783,Prepaid,New,App,0,Not Cancelled
1379,Resort,25,1151,Prepaid,Returning,Website,1,Change of Plan
1380,Resort,39,2524,Prepaid,New,Website,1,Price Issue
1381,Budget,8,2751,Prepaid,New,Agent,0,Not Cancelled
1382,Resort,54,2079,Pay at Hotel,Returning,Website,1,Change of Plan
1383,Budget,4,2707,Prepaid,Returning,App,0,Not Cancelled
1384,City,55,5648,Pay at Hotel,Returning,Agent,1,Price Issue
1385,Resort,31,1824,Prepaid,New,App,1,Price Issue
1386,Budget,19,1345,Prepaid,New,Website,0,Not Cancelled
1387,City,49,4974,Prepaid,Returning,Agent,1,Unknown
1388,Resort,10,3181,Prepaid,Returning,Agent,0,Not Cancelled
1389,City,14,1688,Pay at Hotel,New,Agent,1,No Show
1390,Resort,31,1905,Pay at Hotel,New,Agent,1,Payment Failure
1391,City,27,3349,Pay at Hotel,Returning,App,1,Change of Plan
1392,City,21,2790,Pay at Hotel,New,Website,1,Change of Plan
1393,Budget,40,4798,Prepaid,New,Website,1,No Show
1394,City,16,4575,Prepaid,New,Agent,0,Not Cancelled
1395,Resort,58,3612,Pay at Hotel,New,Website,1,Unknown
1396,Resort,25,1720,Pay at Hotel,New,App,1,Change of Plan
1397,Budget,43,5445,Prepaid,New,Website,1,Unknown
1398,Resort,6,2861,Prepaid,Returning,App,0,Not Cancelled
1399,Resort,41,5287,Pay at Hotel,New,App,1,Better Alternative
1400,Resort,56,5869,Pay at Hotel,Returning,Website,1,Price Issue
1401,City,25,4439,Pay at Hotel,Returning,App,1,No Show
1402,City,24,3965,Prepaid,New,App,1,No Show
1403,Resort,9,5235,Pay at Hotel,Returning,App,1,Unknown
1404,Budget,58,3444,Pay at Hotel,Returning,App,1,Payment Failure
1405,City,44,5652,Pay at Hotel,Returning,Agent,1,Payment Failure
1406,Budget,18,1845,Pay at Hotel,New,Website,1,Price Issue
1407,Resort,10,4356,Pay at Hotel,Returning,Agent,1,Better Alternative
1408,Resort,12,3481,Prepaid,New,App,0,Not Cancelled
1409,City,52,3999,Pay at Hotel,Returning,Website,1,Unknown
1410,Resort,7,1738,Prepaid,Returning,App,0,Not Cancelled
1411,City,39,5743,Pay at Hotel,Returning,Website,1,No Show
1412,Resort,3,1241,Pay at Hotel,Returning,Agent,1,Unknown
1413,Resort,46,3350,Pay at Hotel,New,Website,1,Change of Plan
1414,City,30,5025,Prepaid,Returning,App,1,No Show
1415,City,27,1396,Prepaid,Returning,Website,1,Better Alternative
1416,City,10,2305,Prepaid,New,Website,0,Not Cancelled
1417,Resort,42,1661,Pay at Hotel,New,Agent,1,Better Alternative
1418,Resort,0,3440,Pay at Hotel,New,App,1,No Show
1419,Budget,48,5894,Prepaid,Returning,Website,1,Change of Plan
1420,City,46,4531,Prepaid,New,Agent,1,Better Alternative
1421,Resort,51,2351,Pay at Hotel,New,Website,1,Payment Failure
1422,Resort,37,4036,Prepaid,New,App,1,Unknown
1423,City,23,2536,Pay at Hotel,New,Website,1,No Show
1424,Budget,53,2249,Prepaid,New,Website,1,Change of Plan
1425,City,59,1064,Prepaid,New,Website,1,Payment Failure
1426,Budget,56,3459,Prepaid,Returning,Website,1,No Show
1427,Resort,46,3521,Pay at Hotel,New,App,1,Change of Plan
1428,Budget,30,2262,Pay at Hotel,Returning,Agent,1,Payment Failure
1429,Resort,40,5052,Prepaid,New,Agent,1,Better Alternative
1430,City,45,2245,Pay at Hotel,New,Website,1,No Show
1431,City,49,3098,Pay at Hotel,New,App,1,No Show
1432,City,25,3725,Pay at Hotel,Returning,App,1,Better Alternative
1433,Budget,48,2432,Pay at Hotel,New,App,1,Price Issue
1434,Resort,49,3174,Prepaid,New,App,1,Payment Failure
1435,City,4,5790,Pay at Hotel,New,App,1,Better Alternative
1436,City,19,1312,Pay at Hotel,New,App,1,No Show
1437,Resort,51,1015,Prepaid,Returning,Website,1,Payment Failure
1438,City,40,4131,Pay at Hotel,Returning,Agent,1,Payment Failure
1439,Resort,10,2972,Pay at Hotel,Returning,Agent,1,Price Issue
1440,Resort,55,3953,Pay at Hotel,Returning,Website,1,No Show
1441,Resort,53,2506,Prepaid,Returning,Agent,1,Change of Plan
1442,Resort,32,2906,Prepaid,New,App,1,Price Issue
1443,Resort,49,2367,Pay at Hotel,New,App,1,Price Issue
1444,Budget,37,3008,Pay at Hotel,New,Agent,1,Change of Plan
1445,City,26,3131,Prepaid,Returning,App,1,Change of Plan
1446,Budget,33,2953,Prepaid,New,App,1,Price Issue
1447,City,14,1928,Prepaid,Returning,Agent,0,Not Cancelled
1448,Budget,31,4310,Pay at Hotel,New,Website,1,Better Alternative
1449,Resort,57,5123,Pay at Hotel,Returning,Agent,1,Better Alternative
1450,City,20,4453,Prepaid,New,Agent,0,Not Cancelled
1451,City,45,3165,Pay at Hotel,New,Agent,1,Payment Failure
1452,Budget,4,5697,Pay at Hotel,New,Agent,1,Change of Plan
1453,Budget,5,3721,Pay at Hotel,New,Website,1,Unknown
1454,City,37,5367,Pay at Hotel,Returning,Website,1,Price Issue
1455,Budget,21,1879,Pay at Hotel,New,App,1,No Show
1456,Budget,17,4311,Pay at Hotel,New,App,1,Payment Failure
1457,Budget,13,5937,Pay at Hotel,New,Agent,1,No Show
1458,Resort,9,3541,Prepaid,Returning,App,0,Not Cancelled
1459,Resort,45,3820,Prepaid,New,Website,1,Price Issue
1460,Budget,12,1028,Prepaid,New,App,0,Not Cancelled
1461,Budget,30,970,Prepaid,New,App,1,No Show
1462,Resort,29,1094,Prepaid,New,App,1,Payment Failure
1463,Resort,2,5084,Prepaid,New,Agent,0,Not Cancelled
1464,City,29,1225,Prepaid,Returning,App,1,Unknown
1465,City,5,5872,Prepaid,Returning,Website,0,Not Cancelled
1466,Resort,28,5998,Prepaid,Returning,Website,1,No Show
1467,Budget,7,1718,Pay at Hotel,New,Website,1,Payment Failure
1468,Budget,43,4053,Pay at Hotel,Returning,Website,1,Unknown
1469,Budget,44,1298,Prepaid,New,App,1,Better Alternative
1470,Budget,42,3609,Pay at Hotel,New,Agent,1,No Show
1471,City,43,5761,Pay at Hotel,New,Website,1,Price Issue
1472,Resort,32,1625,Prepaid,New,Website,1,Payment Failure
1473,Budget,16,4579,Prepaid,Returning,Agent,0,Not Cancelled
1474,City,47,2658,Prepaid,Returning,Agent,1,No Show
1475,Budget,10,2918,Pay at Hotel,Returning,Website,1,Better Alternative
1476,Resort,12,945,Pay at Hotel,New,Website,1,No Show
1477,City,49,5365,Prepaid,Returning,Agent,1,Change of Plan
1478,Resort,10,4377,Pay at Hotel,Returning,Website,1,No Show
1479,Resort,30,992,Pay at Hotel,New,Website,1,Unknown
1480,City,27,5987,Pay at Hotel,Returning,App,1,Unknown
1481,City,43,4688,Prepaid,New,Agent,1,Change of Plan
1482,City,5,851,Pay at Hotel,Returning,App,1,Unknown
1483,City,40,3210,Pay at Hotel,Returning,App,1,Unknown
1484,City,15,2620,Pay at Hotel,Returning,Agent,1,Price Issue
1485,City,3,3764,Pay at Hotel,New,App,1,Payment Failure
1486,City,34,3321,Pay at Hotel,Returning,Website,1,Unknown
1487,Budget,59,2669,Pay at Hotel,Returning,App,1,Payment Failure
1488,Resort,47,3368,Pay at Hotel,Returning,Agent,1,Better Alternative
1489,City,55,2667,Prepaid,Returning,Website,1,No Show
1490,Budget,58,3538,Prepaid,New,Website,1,Price Issue
1491,Budget,25,4069,Pay at Hotel,New,Website,1,Change of Plan
1492,Budget,56,3999,Prepaid,Returning,Website,1,Better Alternative
1493,Resort,11,3379,Pay at Hotel,Returning,App,1,Price Issue
1494,City,10,4805,Pay at Hotel,Returning,App,1,Price Issue
1495,Budget,36,5735,Pay at Hotel,New,Website,1,Change of Plan
1496,Resort,24,1040,Prepaid,Returning,Agent,1,Change of Plan
1497,Resort,17,4240,Pay at Hotel,Returning,Website,1,Payment Failure
1498,Resort,18,5431,Pay at Hotel,New,App,1,No Show
1499,Budget,22,2207,Prepaid,New,Website,1,Better Alternative
1500,City,54,4302,Prepaid,New,App,1,No Show
1501,Budget,37,4838,Pay at Hotel,Returning,Website,1,Better Alternative
1502,Budget,53,882,Prepaid,New,Agent,1,Price Issue
1503,City,17,5877,Prepaid,New,Website,0,Not Cancelled
1504,City,25,4568,Pay at Hotel,Returning,Agent,1,Unknown
1505,City,5,1750,Pay at Hotel,New,Agent,1,Change of Plan
1506,Resort,3,1410,Pay at Hotel,Returning,Website,1,Change of Plan
1507,City,43,5469,Prepaid,Returning,Agent,1,Price Issue
1508,Budget,50,5884,Prepaid,New,Agent,1,Price Issue
1509,City,28,4405,Prepaid,Returning,App,1,Better Alternative
1510,Budget,58,5354,Pay at Hotel,New,App,1,Price Issue
1511,Resort,33,4083,Prepaid,New,Agent,1,Better Alternative
1512,Budget,16,2973,Prepaid,New,Website,0,Not Cancelled
1513,Budget,42,4284,Pay at Hotel,Returning,Agent,1,Change of Plan
1514,City,42,2322,Pay at Hotel,New,Website,1,Change of Plan
1515,City,52,3401,Pay at Hotel,Returning,App,1,Unknown
1516,Budget,15,3457,Prepaid,Returning,Website,0,Not Cancelled
1517,City,1,2959,Pay at Hotel,Returning,Agent,1,Change of Plan
1518,Resort,33,3249,Prepaid,New,Agent,1,No Show
1519,Resort,54,4630,Prepaid,Returning,Agent,1,No Show
1520,City,7,921,Pay at Hotel,Returning,Agent,1,Payment Failure
1521,Resort,12,5168,Pay at Hotel,New,Agent,1,Better Alternative
1522,City,41,2117,Pay at Hotel,New,Website,1,Unknown
1523,Budget,7,5293,Pay at Hotel,Returning,Agent,1,Better Alternative
1524,Budget,29,3318,Pay at Hotel,Returning,App,1,Unknown
1525,Resort,31,5880,Prepaid,New,Agent,1,Payment Failure
1526,City,35,2030,Prepaid,Returning,Website,1,Change of Plan
1527,City,46,1933,Prepaid,Returning,Agent,1,Better Alternative
1528,Resort,29,2101,Pay at Hotel,Returning,Agent,1,Unknown
1529,Budget,0,4834,Prepaid,Returning,Website,0,Not Cancelled
1530,Resort,42,2710,Pay at Hotel,New,Agent,1,Change of Plan
1531,Budget,38,2305,Pay at Hotel,Returning,Website,1,Price Issue
1532,City,16,3985,Prepaid,New,Agent,0,Not Cancelled
1533,Budget,58,2716,Prepaid,Returning,App,1,Price Issue
1534,Resort,19,5715,Pay at Hotel,New,Agent,1,Payment Failure
1535,City,23,4348,Prepaid,Returning,Website,1,No Show
1536,Resort,49,3557,Pay at Hotel,New,App,1,Better Alternative
1537,Resort,21,2756,Prepaid,Returning,Website,1,Unknown
1538,Budget,28,978,Prepaid,New,Agent,1,Better Alternative
1539,Resort,21,1696,Prepaid,Returning,App,1,Payment Failure
1540,Budget,43,2351,Prepaid,Returning,Website,1,Payment Failure
1541,City,8,1291,Prepaid,New,App,0,Not Cancelled
1542,Budget,36,860,Pay at Hotel,New,App,1,Unknown
1543,City,9,1877,Prepaid,New,Website,0,Not Cancelled
1544,Budget,35,3695,Prepaid,New,App,1,Change of Plan
1545,Resort,36,4960,Prepaid,New,Website,1,No Show
1546,Budget,27,4483,Pay at Hotel,Returning,App,1,Better Alternative
1547,Budget,27,1385,Pay at Hotel,New,App,1,Better Alternative
1548,City,41,4760,Pay at Hotel,New,App,1,Unknown
1549,Resort,42,4570,Pay at Hotel,Returning,Agent,1,Better Alternative
1550,Budget,20,1334,Pay at Hotel,New,Agent,1,Unknown
1551,Resort,23,4262,Prepaid,New,Website,1,Better Alternative
1552,Budget,41,4811,Prepaid,New,App,1,Payment Failure
1553,Budget,59,4198,Prepaid,Returning,Website,1,Price Issue
1554,Resort,39,2955,Pay at Hotel,New,Agent,1,Better Alternative
1555,Budget,1,1804,Pay at Hotel,Returning,Agent,1,Price Issue
1556,Resort,54,3299,Prepaid,Returning,Agent,1,Change of Plan
1557,Budget,7,5935,Pay at Hotel,New,Agent,1,No Show
1558,City,47,1126,Pay at Hotel,Returning,Website,1,Change of Plan
1559,Resort,26,5503,Pay at Hotel,New,App,1,Better Alternative
1560,Budget,21,3506,Prepaid,New,Website,1,Unknown
1561,Budget,36,801,Prepaid,New,App,1,Change of Plan
1562,City,26,1833,Pay at Hotel,New,Agent,1,Payment Failure
1563,Resort,56,3281,Pay at Hotel,New,App,1,Price Issue
1564,Budget,28,924,Pay at Hotel,Returning,Agent,1,Unknown
1565,City,2,1904,Pay at Hotel,Returning,Website,1,Unknown
1566,Budget,43,3499,Prepaid,Returning,App,1,Better Alternative
1567,Resort,12,2661,Pay at Hotel,Returning,Website,1,Payment Failure
1568,Budget,44,3720,Prepaid,New,Agent,1,Price Issue
1569,Budget,9,928,Prepaid,New,Website,0,Not Cancelled
1570,Budget,35,1237,Prepaid,Returning,Agent,1,Change of Plan
1571,Budget,8,5646,Pay at Hotel,New,Agent,1,Better Alternative
1572,City,53,3348,Prepaid,Returning,Agent,1,Unknown
1573,City,55,3929,Prepaid,Returning,Website,1,Unknown
1574,Resort,54,2021,Pay at Hotel,Returning,Website,1,Change of Plan
1575,City,26,1701,Pay at Hotel,Returning,App,1,Unknown
1576,City,33,3968,Pay at Hotel,New,App,1,No Show
1577,Resort,50,5286,Prepaid,New,Website,1,Better Alternative
1578,City,0,4718,Pay at Hotel,Returning,Website,1,Change of Plan
1579,City,31,1867,Prepaid,Returning,Website,1,Better Alternative
1580,Resort,24,826,Prepaid,Returning,Website,1,Price Issue
1581,Resort,28,1347,Pay at Hotel,Returning,Agent,1,Better Alternative
1582,Resort,6,3468,Prepaid,Returning,Agent,0,Not Cancelled
1583,Budget,48,1366,Prepaid,New,Agent,1,Price Issue
1584,Budget,2,1503,Prepaid,Returning,Website,0,Not Cancelled
1585,Resort,19,5080,Prepaid,Returning,Agent,0,Not Cancelled
1586,Resort,19,3940,Pay at Hotel,New,Agent,1,Payment Failure
1587,Resort,52,2390,Prepaid,New,App,1,Better Alternative
1588,Budget,29,5743,Pay at Hotel,New,App,1,Change of Plan
1589,Budget,34,5494,Prepaid,New,Agent,1,Unknown
1590,City,34,1605,Prepaid,New,Agent,1,Price Issue
1591,City,48,4591,Pay at Hotel,New,Agent,1,Unknown
1592,Resort,38,2157,Prepaid,New,Website,1,Change of Plan
1593,Budget,26,4025,Prepaid,New,App,1,No Show
1594,Budget,25,4418,Prepaid,New,App,1,Unknown
1595,Budget,13,2926,Prepaid,Returning,App,0,Not Cancelled
1596,Resort,16,3260,Prepaid,New,Agent,0,Not Cancelled
1597,City,17,1345,Prepaid,Returning,Website,0,Not Cancelled
1598,Resort,44,3528,Pay at Hotel,Returning,App,1,Better Alternative
1599,City,51,4534,Pay at Hotel,Returning,App,1,Payment Failure
1600,City,28,3362,Pay at Hotel,Returning,Website,1,Payment Failure
1601,Resort,19,2879,Prepaid,Returning,Agent,0,Not Cancelled
1602,City,52,3441,Prepaid,Returning,Agent,1,Change of Plan
1603,City,26,3914,Prepaid,Returning,App,1,Price Issue
1604,Budget,17,2726,Pay at Hotel,Returning,App,1,No Show
1605,City,3,1416,Prepaid,New,Website,0,Not Cancelled
1606,Resort,0,4444,Pay at Hotel,Returning,App,1,Change of Plan
1607,Resort,49,2003,Prepaid,Returning,Website,1,Price Issue
1608,City,0,2559,Prepaid,Returning,App,0,Not Cancelled
1609,Budget,57,3365,Prepaid,Returning,App,1,Unknown
1610,Budget,25,3974,Pay at Hotel,New,App,1,Change of Plan
1611,City,44,3881,Prepaid,Returning,Agent,1,Change of Plan
1612,City,19,3430,Pay at Hotel,New,Website,1,Better Alternative
1613,Resort,51,3961,Prepaid,New,Website,1,No Show
1614,City,22,5121,Prepaid,Returning,Agent,1,Payment Failure
1615,Budget,9,1469,Pay at Hotel,Returning,Agent,1,Better Alternative
1616,City,58,5812,Prepaid,New,Agent,1,Price Issue
1617,Resort,10,3968,Prepaid,Returning,Website,0,Not Cancelled
1618,Resort,40,2921,Prepaid,Returning,App,1,No Show
1619,Resort,40,4878,Prepaid,New,Agent,1,Change of Plan
1620,Resort,4,4951,Pay at Hotel,New,Agent,1,No Show
1621,Resort,57,1519,Pay at Hotel,Returning,Agent,1,Unknown
1622,City,0,3400,Prepaid,Returning,App,0,Not Cancelled
1623,City,16,4398,Prepaid,Returning,App,0,Not Cancelled
1624,City,21,5469,Pay at Hotel,New,Agent,1,Unknown
1625,City,33,1466,Prepaid,Returning,App,1,Unknown
1626,Resort,55,1083,Pay at Hotel,New,Agent,1,Better Alternative
1627,Budget,44,4703,Prepaid,New,App,1,No Show
1628,City,40,4365,Pay at Hotel,Returning,Website,1,Change of Plan
1629,Budget,28,3034,Pay at Hotel,New,Website,1,Better Alternative
1630,City,3,5393,Pay at Hotel,Returning,App,1,Change of Plan
1631,City,4,2265,Pay at Hotel,Returning,Website,1,No Show
1632,Budget,10,929,Prepaid,New,Website,0,Not Cancelled
1633,Resort,55,5534,Prepaid,Returning,Website,1,No Show
1634,City,50,2860,Pay at Hotel,New,Agent,1,Price Issue
1635,City,20,4472,Pay at Hotel,New,App,1,Better Alternative
1636,City,34,3294,Pay at Hotel,Returning,App,1,Change of Plan
1637,Budget,11,5881,Pay at Hotel,Returning,App,1,Price Issue
1638,Resort,25,1792,Prepaid,Returning,Website,1,Payment Failure
1639,Budget,50,2921,Pay at Hotel,Returning,Agent,1,Change of Plan
1640,Budget,18,3384,Pay at Hotel,New,App,1,No Show
1641,Resort,44,4996,Pay at Hotel,New,Website,1,Change of Plan
1642,Budget,59,3023,Pay at Hotel,New,Agent,1,Payment Failure
1643,Resort,6,5322,Pay at Hotel,Returning,Agent,1,Change of Plan
1644,City,46,3988,Pay at Hotel,New,App,1,Price Issue
1645,Resort,54,4037,Pay at Hotel,New,App,1,Unknown
1646,City,6,4936,Prepaid,Returning,Website,0,Not Cancelled
1647,Budget,25,5324,Pay at Hotel,Returning,App,1,Better Alternative
1648,Budget,39,1143,Pay at Hotel,Returning,Website,1,Payment Failure
1649,City,4,5261,Pay at Hotel,New,Agent,1,Change of Plan
1650,Budget,20,5504,Prepaid,Returning,Agent,0,Not Cancelled
1651,Resort,13,5623,Prepaid,New,Agent,0,Not Cancelled
1652,City,3,3076,Prepaid,New,Agent,0,Not Cancelled
1653,Budget,22,5720,Pay at Hotel,New,App,1,Better Alternative
1654,City,41,4001,Pay at Hotel,New,App,1,No Show
1655,Resort,19,1688,Pay at Hotel,New,Website,1,Change of Plan
1656,Resort,14,2843,Prepaid,Returning,Website,0,Not Cancelled
1657,Budget,49,2141,Pay at Hotel,New,Website,1,Payment Failure
1658,Resort,51,4520,Prepaid,Returning,Website,1,Unknown
1659,City,44,3683,Prepaid,New,Website,1,Payment Failure
1660,Resort,28,5012,Prepaid,New,Agent,1,Unknown
1661,City,7,3215,Prepaid,Returning,Agent,0,Not Cancelled
1662,City,40,1917,Prepaid,New,Agent,1,Price Issue
1663,Resort,47,5063,Pay at Hotel,New,Website,1,Change of Plan
1664,Budget,18,3801,Pay at Hotel,Returning,Agent,1,No Show
1665,Resort,47,2538,Prepaid,Returning,Agent,1,Change of Plan
1666,City,38,2164,Pay at Hotel,New,Agent,1,Better Alternative
1667,City,45,3508,Pay at Hotel,New,Agent,1,Change of Plan
1668,Resort,27,5590,Prepaid,New,App,1,Unknown
1669,Budget,45,1724,Prepaid,Returning,Website,1,Unknown
1670,Budget,56,951,Pay at Hotel,New,Website,1,Better Alternative
1671,City,26,1385,Pay at Hotel,Returning,App,1,Payment Failure
1672,City,3,1712,Pay at Hotel,Returning,Agent,1,Unknown
1673,Budget,57,3121,Pay at Hotel,New,Agent,1,Better Alternative
1674,Resort,14,1295,Prepaid,Returning,Agent,0,Not Cancelled
1675,City,34,4595,Pay at Hotel,New,Website,1,No Show
1676,City,36,2948,Prepaid,New,Website,1,Unknown
1677,Budget,0,1356,Prepaid,Returning,Website,0,Not Cancelled
1678,Resort,2,2352,Pay at Hotel,Returning,Website,1,Better Alternative
1679,Budget,46,2920,Pay at Hotel,Returning,Website,1,Change of Plan
1680,Resort,23,3885,Pay at Hotel,Returning,App,1,Better Alternative
1681,Resort,26,4304,Prepaid,Returning,Website,1,Payment Failure
1682,Resort,39,956,Prepaid,Returning,Agent,1,Unknown
1683,City,35,1534,Prepaid,New,Website,1,Better Alternative
1684,Budget,33,5454,Prepaid,New,App,1,No Show
1685,Budget,28,4076,Pay at Hotel,New,Agent,1,Better Alternative
1686,Resort,23,954,Prepaid,Returning,App,1,No Show
1687,City,23,1796,Prepaid,Returning,Agent,1,Unknown
1688,City,41,3094,Pay at Hotel,Returning,Website,1,Change of Plan
1689,Budget,3,5426,Prepaid,New,App,0,Not Cancelled
1690,City,2,3705,Prepaid,New,Agent,0,Not Cancelled
1691,City,33,5624,Pay at Hotel,Returning,Website,1,Price Issue
1692,Resort,56,1977,Prepaid,Returning,Agent,1,Change of Plan
1693,City,48,953,Prepaid,Returning,App,1,Change of Plan
1694,Resort,22,4987,Prepaid,Returning,App,1,Price Issue
1695,Budget,52,2516,Prepaid,New,App,1,Better Alternative
1696,City,55,4002,Pay at Hotel,New,App,1,Unknown
1697,Budget,51,3657,Prepaid,New,Website,1,Better Alternative
1698,Budget,22,1586,Pay at Hotel,Returning,Agent,1,Better Alternative
1699,City,44,5168,Prepaid,New,Website,1,Unknown
1700,City,4,5072,Pay at Hotel,Returning,App,1,Payment Failure
1701,Budget,30,4567,Pay at Hotel,Returning,Agent,1,Change of Plan
1702,City,52,3678,Pay at Hotel,Returning,App,1,No Show
1703,Resort,40,1442,Prepaid,New,Website,1,Price Issue
1704,Resort,56,5462,Prepaid,New,Website,1,Change of Plan
1705,City,56,1465,Prepaid,Returning,Website,1,Better Alternative
1706,Budget,59,4226,Pay at Hotel,New,Agent,1,Price Issue
1707,City,53,4583,Prepaid,Returning,Agent,1,No Show
1708,City,5,4501,Prepaid,Returning,App,0,Not Cancelled
1709,Budget,36,1869,Prepaid,Returning,Agent,1,Change of Plan
1710,Budget,56,3149,Prepaid,New,Agent,1,Payment Failure
1711,Resort,9,5303,Pay at Hotel,New,Website,1,Change of Plan
1712,Budget,39,2012,Pay at Hotel,Returning,App,1,Change of Plan
1713,Resort,6,1952,Prepaid,New,Website,0,Not Cancelled
1714,Budget,38,3311,Prepaid,New,App,1,No Show
1715,City,37,943,Prepaid,New,App,1,Price Issue
1716,Resort,20,3289,Pay at Hotel,New,Agent,1,Better Alternative
